x,y,class
2.528742815752926,2.448725239467602,1.0
1.1821342600449105,1.9840628845133732,1.0
2.4728950180595626,1.5733980084070462,1.0
0.9619822140057757,1.4394600621095792,1.0
3.8434118500203507,3.841005904635658,1.0
3.718722128041583,3.2983598645541496,1.0
2.6005677826991604,3.112391717981868,1.0
2.2957047352349464,1.4826255948740874,1.0
1.6185053323624412,0.7116869071568133,1.0
1.9442393359880086,1.4294137850601292,1.0
2.1874473285567255,2.5063761527963613,1.0
1.0825229209695448,1.92809640769795,1.0
1.9811244392923413,2.17494098287,1.0
2.357723832678862,2.4728243407178097,1.0
1.6141552299660522,1.5519786230901453,1.0
3.606367657062762,3.8160082591553977,1.0
1.8692363542496764,1.4390568763908385,1.0
2.7517625626798994,3.6851904960292945,1.0
1.6062156345577854,1.4613320692673726,1.0
3.3385647728474357,2.81880343830505,1.0
0.7207217183416663,0.8077867743941547,1.0
2.361154867633177,2.6835106415392023,1.0
2.2979977197854335,3.247214197000444,1.0
0.8641644031675106,0.5690770507318406,1.0
3.424335375896445,1.7684825507824904,1.0
3.8291284672655443,2.981973398101609,1.0
1.9749113370024016,1.7685830258926247,1.0
3.365209184218317,3.1873854301526565,1.0
1.3536776297028879,1.68751254658206,1.0
3.8427459411486953,3.761624993358803,1.0
3.027200639175245,3.5975039420751305,1.0
1.5400745351821525,0.9721122479763911,1.0
2.87259973798524,2.5808688401527293,1.0
4.030945002600269,4.24342993248001,1.0
1.9520467650714162,2.5656393630826866,1.0
3.2378263463206345,2.846258612690966,1.0
3.7467999117185284,3.1116307890673705,1.0
2.806372046793144,3.43628110973951,1.0
2.6231615541959195,2.70169715295672,1.0
2.7626640468597587,1.9597837166453538,1.0
1.9702106922693023,2.34911690876624,1.0
2.8899172335008796,3.4016450940381455,1.0
2.9588489741740385,2.6533831182459267,1.0
1.7063467185353955,1.286752850750767,1.0
2.0638673362951128,1.8648393807478212,1.0
2.6301265415466206,1.1244149239293804,1.0
3.5410027085723828,3.9305744490969268,1.0
1.303964499657999,0.7281221471663835,1.0
2.138307211008098,2.32470403290299,1.0
1.9835638932153423,0.701148185568164,1.0
2.94574241802213,2.7354007493957475,1.0
0.5428695482786001,2.1230157291098317,1.0
2.661230564561432,1.771379885207063,1.0
1.2006394463761263,2.0361105412643417,1.0
2.184236251469698,1.6108213634765818,1.0
0.8813355994963037,1.3009986966723457,1.0
2.8528083884034823,3.0940431302724383,1.0
0.6801643644052187,1.4276572600771074,1.0
2.1762736963704845,1.9498043697268193,1.0
1.2183921752363465,0.4530194704774302,1.0
2.017167611587441,1.1506866920773686,1.0
1.0708964813003787,0.9076941674356174,1.0
0.6411179140198817,0.9519146302888515,1.0
2.709941756976839,3.610955447217681,1.0
0.2493560380186126,0.807363011101575,1.0
2.8192757967142326,2.6257355784013887,1.0
2.084568395268591,1.6395028602617991,1.0
0.34885903446010724,0.440139109922141,1.0
4.4573074105554955,4.671934871660952,1.0
2.353984964910002,2.306597249996658,1.0
2.094492550263439,2.604913521054293,1.0
0.8482616362900695,1.0272801746201807,1.0
2.334970828009848,2.3088268841494792,1.0
2.2351568299958697,1.7276555122133506,1.0
1.3053019039899243,1.5962582166851038,1.0
0.14163266760529059,0.9355855807859959,1.0
2.391087219771706,2.909889464648132,1.0
2.682080538186428,3.122226645346286,1.0
2.8136843427970524,2.1665221810018735,1.0
2.5800980486843934,0.8885532726878864,1.0
3.7172491446247062,3.6049934208405827,1.0
2.038577722566957,1.8050000232965369,1.0
3.757024947010964,3.2397447268452524,1.0
1.444890695573179,1.8128417948434339,1.0
1.64956763847544,2.3812135629357174,1.0
1.8593623127970962,1.386629849501376,1.0
2.7097328440549404,1.8224823822260086,1.0
1.750912559650076,2.454266748454688,1.0
0.9065224652449064,1.7932310193852596,1.0
1.8616680411630946,2.7130163028730307,1.0
1.718028427908982,2.648740554238545,1.0
1.7970889338529055,2.244381328643197,1.0
0.6617527241036045,0.539418350359266,1.0
1.3852436133848816,2.200392416692479,1.0
2.543880695854131,1.7084750645625206,1.0
0.11551756682229963,-0.18158756740055892,1.0
1.4838293794300015,2.2149521925921913,1.0
2.8959838220736347,2.258552184797062,1.0
2.326304208066583,1.1922631208478758,1.0
2.1956436571276328,2.350619715936054,1.0
2.7441808995152988,1.7680168120748787,1.0
0.45488835970809505,0.5203716379498056,1.0
0.7245205713877718,0.5600592064318568,1.0
2.7497301880477165,2.919975150181008,1.0
2.577154517443239,1.8322727679205573,1.0
0.8024193443953169,0.40886109950618077,1.0
3.3258269990770293,4.165832967361682,1.0
2.6706298965349466,2.2862083131479523,1.0
3.124259681328435,4.225327755473633,1.0
3.2048253475378075,3.2417920449545914,1.0
1.0008537389293695,1.267570946159453,1.0
5.594707042317041,4.518479056570332,2.0
5.708784746352724,5.827560109065511,2.0
5.682470985121309,5.81108680058891,2.0
4.0488712771397255,4.657611551862377,2.0
5.4686154024755025,6.857896351866892,2.0
4.272447227208119,4.271363101237363,2.0
3.2183672255617477,4.714382456478583,2.0
6.4361240326442894,6.293655428240109,2.0
7.195456627487382,7.317300155065392,2.0
4.665740733760748,4.640972437202833,2.0
6.269058463692771,4.972831669946142,2.0
4.1853860378555545,5.105883628720379,2.0
5.421530169525396,5.699848506062431,2.0
6.343088853349294,6.63225578479969,2.0
5.614292940909386,5.132097490328795,2.0
5.845815198131269,5.596873375601964,2.0
5.052134338547973,4.222249463020852,2.0
5.389851210167631,5.363622154748797,2.0
5.474484733209881,6.610795579221645,2.0
6.021391446583325,5.598002367208275,2.0
5.359375072165189,6.496833752528099,2.0
4.771644442026526,4.179291646419215,2.0
3.8870700965956955,4.014003096070632,2.0
4.864881234192667,4.647014717857659,2.0
5.6041474111778635,5.817769449058381,2.0
4.9426065769383865,6.091623725216484,2.0
5.718379847376656,6.689930696439764,2.0
5.011027119095684,5.200185546129685,2.0
4.408899468750527,4.010294815564648,2.0
5.036302536849075,3.3239014472894626,2.0
5.9752563621635515,5.390827727714126,2.0
6.257154906183208,6.121205529702773,2.0
4.4118448463676785,4.856246049557339,2.0
4.9819950008106995,4.56097348630011,2.0
4.610617681098633,4.689222856359703,2.0
3.8662901895374135,4.357668105346455,2.0
5.254823848819291,4.6873512214387585,2.0
5.793301568275538,5.445584246319212,2.0
5.214322917527403,5.383852893320534,2.0
4.337691150986002,4.305360850798095,2.0
4.939385250347936,5.030020115720493,2.0
5.782065480267882,5.1967960276204614,2.0
6.885180142496272,6.445529085390895,2.0
4.7734149246952455,4.328854697177375,2.0
5.078105040546108,5.373102088583617,2.0
4.8474088334557335,4.164652309091229,2.0
3.6976070410916693,4.410605841643204,2.0
6.332389781696932,5.811349595999078,2.0
3.9164713233939015,3.8235930014773616,2.0
7.548484419505126,6.663248108751718,2.0
5.604359177524052,4.868786419360448,2.0
5.381963643939296,5.402452808500421,2.0
3.7046330727143406,3.5209338865952295,2.0
3.5306838740695388,4.434311142499025,2.0
3.5492470635239792,3.7293416813826816,2.0
6.716814006086986,7.008265241510335,2.0
4.031036206402555,3.979764867103968,2.0
3.073039174122129,3.61684566670044,2.0
4.117344793019988,4.804432283716799,2.0
5.472033485362331,3.8954416947081105,2.0
5.094947015863008,5.852102557469755,2.0
5.836816627098749,5.695480204904222,2.0
5.427092903168893,6.555344617224122,2.0
3.6843000760117377,3.1252923036874902,2.0
5.075451959706818,4.645069734682457,2.0
4.2554363508323005,4.5777882326181585,2.0
4.124986652057508,4.334910310494392,2.0
2.540287194850404,1.8901711231604783,2.0
6.747126867954038,6.498514795932171,2.0
6.959482288584633,6.015566269567806,2.0
6.2415522259409935,5.65830875112068,2.0
5.741755028329762,6.069505470343648,2.0
5.536980600886917,5.423445614928143,2.0
4.393988762321605,3.9093238422015784,2.0
5.1353068123684205,5.366633738969445,2.0
7.596106285737767,6.087759603224382,2.0
4.5160556942116905,4.827232847795794,2.0
2.991714845151868,3.0917028239800093,2.0
4.284140498887193,4.1605127440899965,2.0
4.190792592713525,5.245258405599013,2.0
6.884199566614895,7.14579345685517,2.0
2.8848174865564182,3.0631915887181655,2.0
3.6331033499636005,3.2351546451709043,2.0
5.019801480714764,5.041004364200209,2.0
7.473201883704948,6.734381354082006,2.0
5.7806269484849695,6.300547187233869,2.0
4.070133594909523,4.275072235679783,2.0
4.270095947955929,4.166278743799964,2.0
3.856968350129559,3.862526649290173,2.0
5.029093109735735,4.861117579561531,2.0
4.483868024350062,4.217478502697187,2.0
4.431692854326236,3.715658867193226,2.0
5.825140069743004,6.2599069238907195,2.0
5.227533486058228,4.940467348969582,2.0
4.347650015264487,3.9635841745351508,2.0
4.747452857404202,5.632402315002847,2.0
3.0426053898844883,4.037077336529808,2.0
4.878465582253055,5.656830442800398,2.0
6.187043568409556,5.613467828274345,2.0
6.700830835862835,7.758845584516788,2.0
5.859656367692439,5.779630137648919,2.0
5.643778945504208,6.083440052488169,2.0
5.7689767104307625,4.943738049785465,2.0
5.0343873447995255,4.127616859165517,2.0
6.460689663262082,5.128175987335284,2.0
6.294429397655861,6.4073411586749565,2.0
7.332101931409088,6.395343124124057,2.0
5.1741509455125305,4.830343756826824,2.0
2.530259106505389,3.6901171222159554,2.0
5.647201159983214,5.999565928846563,2.0
4.478107557283229,4.1002287482525315,2.0
6.422684388366807,6.414906166066491,2.0
5.301776638222887,5.026174971449947,2.0
4.817782921232421,4.342979828220263,2.0
6.058385768759277,6.127375896807694,2.0
5.005924421637418,4.2617488176283755,2.0
4.6794112332491435,3.5596606433013864,2.0
5.630036045676791,5.4668571196467015,2.0
5.782262621232086,5.424886998801065,2.0
3.4940160638418236,2.955869714609738,2.0
2.5458221000323036,2.8222853500732734,2.0
4.762068405693515,5.063269251771217,2.0
2.914101494973346,2.285698103046944,2.0
6.301631417515033,5.824212115547901,2.0
5.515243080783783,4.423769585872092,2.0
4.443260510123658,5.5143537634109085,2.0
4.9489176061502285,4.763807068475499,2.0
5.302304144111247,5.8705728422518915,2.0
5.19957210179997,6.367335416107376,2.0
3.0846621667363783,3.2470456297040906,2.0
4.685000923050323,5.336847420417465,2.0
4.216259910747182,3.7065059816652557,2.0
5.917697035477548,5.0813710851415586,2.0
4.401120678834311,4.822733171534522,2.0
6.424598439012501,6.136705373485851,2.0
6.562342745932316,5.993891833752783,2.0
4.709206713381501,4.24531192266333,2.0
5.799989712449699,4.77078740776614,2.0
4.83660596416387,4.808605058106626,2.0
5.7513230345672595,5.631779896364519,2.0
5.086641192470247,4.571273323814491,2.0
5.8295328498063785,6.9714783882577205,2.0
5.631373469340259,5.570177006799562,2.0
2.9250479882648746,5.157018464495969,2.0
6.038375654769432,6.322871364550057,2.0
5.8416234899238155,5.500862581188166,2.0
6.0392164711576815,5.327289759611013,2.0
5.505451115989958,4.572893734567781,2.0
4.084386019596137,4.1191729307685385,2.0
4.746664779994227,4.451821213397738,2.0
5.257424548046983,5.439295930683267,2.0
6.217521908378471,5.991108877718618,2.0
6.097123568852472,5.533878397937534,2.0
6.578036045111617,7.425100555828038,2.0
5.2834160376195545,6.019199659543256,2.0
4.392723389898618,3.579385761318578,2.0
5.2228554299768,6.8422596914099,2.0
3.3488928318282736,3.328958773712437,2.0
4.95532558127823,4.556343283870736,2.0
4.816627031464507,4.363041370878154,2.0
